#,I feel good about what I'm working on,I feel good about my career path,I feel good about my work-life balance,I feel valued by those around me,I see opportunities for career growth,"In your opinion, what are the top three skills most in demand in the battery industry?",Mining,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),Product integration (electronics),Energy infrastructure,Recycling,Equipment manufacturing,Software,Consulting,Other,What is your highest level of education?,Other,What did you study in school?,What country do you live in?,What is your ZIP code or postal code?,What is your total income over the past 12 months?,How many hours did you work last week?,What is your age?,White,"Hispanic, Latino, or Spanish origin",Black or African American,Asian,American Indian or Alaska Native,Middle Eastern or North African,Native Hawaiian or Other Pacific Islander,Decline to answer,Other,To which gender do you most identify with?,Other,What is your citizenship status in the country you currently live in?,Other,Have you ever served in the military?,What is your current employment situation?,Other,"Since you're currently working in the industry, we would love to ask you some more detailed questions about your industry experience.

Would you like to complete these additional questions? ","Since you're a student, we would love to ask you more detailed questions about your student and job searching experience.

Would you like to complete these additional questions? ","Since you've indicated that you used to work for a company but no longer work there, we would love to ask you more detailed questions about your experience with the previous company and your job-search process.

Would you like to complete these additional questions? ",Why did you leave your previous company?,Other,I am satisfied with my compensation,I am being underpaid compared to similar roles,I am satisfied with the raises and/or bonuses I have been receiving,What is your annual base salary?,Bonuses (based on individual performance),Bonuses (based on company performance),Bonuses (based on retention),"Equity (stock, options, etc.)",Commissions,Education or tuition reimbursement,Health and wellness stipends,Childcare expense reimbursement,Other,How many times have you received a base salary increase over the past 12 months of employment?,How many times have you received a bonus over the past 12 months of employment?,How many years have you been with the company?,Mining,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),Product integration (electronics),Energy infrastructure,Recycling,Equipment manufacturing,Software,Consulting,Other,How would you classify your company's stage of development?,In what country is your office located?,In what state is your office located?,How many days did you work in the office last week?,How many employees work at your company?,What is the total headcount on your team?,What is your current job title?,Engineering and design,Investor,IT infrastructure,Facilities,Finance,Legal,Managing people,Managing projects or programs,Marketing,Manufacturing and production,New product introduction (NPI),Product design,Quality,Recruiting,Research and development,Sales and services,Software development,Software integration,Strategy and planning,Supply chain,Testing and validation,Other,What is your current level?,Career growth opportunities,Challenge and innovation,Autonomy and independence,Supportive team and environment,Competitive salary and benefits,Work-life balance,Job security,Learning and skills development,Sustainability and impact,Hybrid/remote work,Desirable work location,Other,Have you previously worked in other industries?,What was your previous role before joining the battery industry?,After working for 1 week?,After working for 1 month?,After working for 3 months?,Last week?,Learning on the job,Formal training programs,Peer mentors,Other,Better foundational knowledge,More hands-on skills,Better understanding of culture and norms,Other,How many internships did you complete before starting your current role?,"In your opinion, what are the top skills that contributed to your success?","In your opinion, which positions are the hardest to fill in your company?","In your opinion, what do you think are the main barriers to hiring skilled talent in the battery industry?",How many times have you changed employers in the last five years?,Are you currently seeking new job opportunities?,My company has a good reputation in the industry,I want to stay with my company for at least 12 more months,I am satisfied with my current job stability,I am confident in my ability to find my next job in the industry,"Salary, bonuses",Job stability,Equity,Vacation time,Perks,Career growth opportunities,Parental leave,Work location flexibility,Total hours worked,Company culture,Visa sponsorship,Other,Is there anything else you'd like to share about what you're looking for in your next role?,Mental health support,Work-life balance initiatives,Financial wellness programs,Career development opportunities,Healthcare coverage or stipend,Retirement account funding or match,Transit benefits,Work-from-home stipend,Gym or physical wellness stipend,Meal stipend,"Educational, tuition, or continued education stipend",Student loan matching,Other,How many weeks of parental leave are you entitled to?,How many weeks of paid time off are you entitled to each year?,How many days of sick leave are you entitled to?,Are there any unique benefits that you value?,"After graduating, I know what role(s) to apply to","After graduating, I will find a job","By the time I graduate, I will have learned the skills needed to find a job",I am optimistic about the future of the battery industry,"After you graduate, what would be your ideal job title?",Mining,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),Product integration (electronics),Energy infrastructure,Recycling,Equipment manufacturing,Software,Consulting,Other,Career growth opportunities,Challenge and innovation,Autonomy and independence,Supportive team and environment,Competitive salary and benefits,Work-life balance,Job security,Learning and skills development,Sustainability and impact,Hybrid/remote work,Desirable work location,Other,How much do you expect to be paid for your first job?,How many internships have you completed so far?,Mining,Refining,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",Product integration (stationary storage),Product integration (electronics),Energy infrastructure,Recycling,Equipment manufacturing,Software,Consulting,Other,Engineering and design,Investor,IT infrastructure,Facilities,Finance,Legal,Managing people,Managing projects or programs,Marketing,Manufacturing and production,New product introduction,Product design,Quality,Recruiting,Research and development,Sales and services,Software development,Software integration,Strategy and planning,Supply chain,Testing and validation,Other,"During your previous internship, what are the top three skills that contributed to your success?","During your previous internship, were there skills you wish you had learned but didn't? If yes, what were they?","During your previous internship, were there skills that you felt unprepared for? If yes, what were they?","During your previous internship, what was your hourly pay?","During your previous internship, how many hours per week did you work, on average?",Response Type,Start Date (UTC),Stage Date (UTC),Submit Date (UTC),Network ID,Tags
9u8xjtdgygp8c2ui2q0b9u8xjtocowhd,5,5,5,5,5,"Scientific Observation, Data Analysis, ability to contribute to a team",Mining,,,,,,Product integration (stationary storage),,Energy infrastructure,,,,,,Bachelors,,Chemical Engineering,United States,27409,49000,40,39,White,,,,American Indian or Alaska Native,,,,,Female,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,5,1,5,49000,,,,,,Education or tuition reimbursement,,,,0,0,1,,,Component/precursor production,Cell production,Module/pack production,"Product integration (vehicles, mobility)",,,,,,,,,Established (significant market presence),United States,North Carolina,5,"10,001-25,000",101+,Production Team Member,,,,,,,,,,Manufacturing and production,,,,,,,,,,,,,Entry,Career growth opportunities,,,,,,Job security,,Sustainability and impact,,Desirable work location,,"Yes, in a different role",Administrative Assistant,5,5,5,5,Learning on the job,Formal training programs,,,,More hands-on skills,,,0,"Observation, proficiency in applied mathematics, willingness to learn","Entry level technicians, mechanical maintenance engineers","Lack of training programs specifically for the battery industry, lack of awareness of the battery industry",2,0,5,5,5,5,,Job stability,,,Perks,Career growth opportunities,,,,Company culture,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:16:54,,2024-10-04 20:28:57,92250907ab,
slw3yg9ovf87zd0uv1vvvslw31pko9qf,3,3,3,2,3,"data science, manufacturing, pouch cells",,,Component/precursor production,Cell production,Module/pack production,,,,,,,,,,Doctorate,,Materials Science and Engineering,United States,99354,88000,45,30,,"Hispanic, Latino, or Spanish origin",,,American Indian or Alaska Native,,,,,Male,,Citizen (foreign-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,4,4,88000,,,,,,,,,,1,1,2,,,,,,,,,,,,,,research,Pre-startup (planning),United States,Washington,5,"10,001-25,000",11-20,post doctoral research associate,Engineering and design,,,,,,,,,,,,,,Research and development,,,,,,,,Entry,Career growth opportunities,,,Supportive team and environment,,Work-life balance,Job security,Learning and skills development,,,,,No,,2,3,4,5,Learning on the job,,Peer mentors,,Better foundational knowledge,More hands-on skills,,,3,materials science; communication; characterization,full time scientist,,1,1,5,1,4,3,"Salary, bonuses",,,,Perks,Career growth opportunities,Parental leave,Work location flexibility,,Company culture,,,geography; stability; pay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:16:39,,2024-10-04 20:23:39,1c79c67c6c,
1llvde5ik1s3hu211llvdtpu2aic5ynr,4,4,3,4,4,[cell knowledge],,,,,,"Product integration (vehicles, mobility)",,,,,,Software,,,Masters,,Chemical Engineering,United Kingdom,NW1 3BL,72000,55,25,White,,,Asian,,,,,,Female,,Non-citizen (F1/M1/OPT holder),,No,"I'm working professionally (e.g., at a company, national lab)",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:15:46,,2024-10-04 20:18:16,fd24f78eb4,
x1v0zh4ogfzxt0yzux1v0zu728grj19g,3,4,4,5,4,Technical Knowledge; Software; Entrepreneurship,,,,Cell production,,,,,Energy infrastructure,Recycling,,,,,Doctorate,,Mechanical Engineering,United States,48073,140000,40,33,White,,,,,,,,,Male,,Non-citizen (H-1B visa),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,2,5,134000,,,,,,Education or tuition reimbursement,,,,1,1,12,,,,,,,,,,Recycling,Equipment manufacturing,Software,Consulting,,Established (significant market presence),United States,Michigan,2,"1,001-5,000",1-10,Principal Engineer,Engineering and design,,,,,,,,Marketing,,New product introduction (NPI),Product design,Quality,,Research and development,Sales and services,Software development,,Strategy and planning,,Testing and validation,,Career,Career growth opportunities,Challenge and innovation,Autonomy and independence,,,Work-life balance,Job security,,,Hybrid/remote work,,,No,,3,4,4,5,Learning on the job,Formal training programs,Peer mentors,,Better foundational knowledge,More hands-on skills,Better understanding of culture and norms,,2,Technical Knowledge; Presentation Skills; Data Analysis,Technical Expert/Consultant,Lack of Specialised People; Large Growth in Job Demand; Cyclic Industry,0,0,4,5,5,4,"Salary, bonuses",Job stability,,Vacation time,,Career growth opportunities,,Work location flexibility,Total hours worked,,Visa sponsorship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:15:37,,2024-10-04 20:22:55,40ac9ad1e2,
5zss2yj8oq6h2l5zss2yvqnbnhh0sp4f,4,3,3,3,3,"BMS, Safety, and process engineer",,,,Cell production,Module/pack production,"Product integration (vehicles, mobility)",,,,,,,,,Doctorate,,Chemical Engineering,United States,95762,180000,45,65,,,,Asian,,,,,,Male,,Citizen (foreign-born),,No,I'm not employed right now but I used to work for a company,,,,1,,contract ended,3,3,2,180000,Bonuses (based on individual performance),Bonuses (based on company performance),,,,Education or tuition reimbursement,,,,1,1,2,,,,,,,,,,,,Software,,,Established (significant market presence),United States,California,0,"1,001-5,000",11-20,,,,,,,,,,,,,,,,,,,,,,,,Manager,,Challenge and innovation,,,,,,,,,,,"Yes, in a different role",product manger,4,4,4,4,Learning on the job,,,,,,Better understanding of culture and norms,,0,learning,none,no knowledge of tech,2,1,4,3,3,3,"Salary, bonuses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:14:31,,2024-10-04 20:22:39,00fdcb9dfd,
4oj4tvko9i1do7274oj4hhatjad4xiht,5,5,3,4,5,Electrical knowledge / organisational skills / poise,,,,,,,,,,,,,,community engagement,Masters,,Engineering (Other),United States,22902,200000,50,54,,"Hispanic, Latino, or Spanish origin",,,,,,,,Male,,Non-citizen (Other),,No,"I'm working professionally (e.g., at a company, national lab)",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:13:07,,2024-10-04 20:17:43,b8a5f60912,
wfuv909d0eh9gtudlwfuvq0bqrdb2hh4,5,5,4,5,5,Manufacturing scale-up,,,Component/precursor production,Cell production,,,,,,,Equipment manufacturing,,,,Doctorate,,Mechanical Engineering,United States,48105,140000,45,34,,,,Asian,,,,,,Male,,Citizen (foreign-born),,No,"I'm in school or in training (e.g., a student or postdoc)",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4,Assistant Professor,,,,,,,,,,,,,,Academic,Career growth opportunities,Challenge and innovation,,,,,,Learning and skills development,Sustainability and impact,,,,140000,5+,,,,,,,,,,,,,,,Engineering and design,,,,,,Managing people,Managing projects or programs,,,,,,,,,,,,,,,Grit; communication; coding,Supply chain,,15,60,completed,2024-10-04 20:11:34,,2024-10-04 20:16:20,e7c984befd,
u15nstdiad9l1w1u15nst7ldvl17i4oe,5,4,4,4,4,"Material Synthesis, Material Characterization, Data Analysis,",,,Component/precursor production,Cell production,,,,,,Recycling,,,,,Bachelors,,Materials Science and Engineering,United States,14850,,,22,,,,Asian,,,,,,Male,,Non-citizen (F1/M1/OPT holder),,No,"I'm in school or in training (e.g., a student or postdoc)",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,Battery Engineer,,,Component/precursor production,Cell production,,,,,,Recycling,,,,,Career growth opportunities,,,Supportive team and environment,,,Job security,Learning and skills development,Sustainability and impact,,,,120000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:04:25,,2024-10-04 20:09:07,fdbf2e843c,
jggdfvd3bb15tjjggdfr8o7kx4ecjgep,,,,,,,,,,Cell production,,,Product integration (stationary storage),,,,,,,,Masters,,Finance and Accounting,United States,07090,180000,0,64,White,,,,,,,,,Male,,Citizen (native-born),,No,I'm not employed right now but I used to work for a company,,,,1,I was laid off,,3,4,3,180000,Bonuses (based on individual performance),,,"Equity (stock, options, etc.)",,,,,,1,1,4,,,,,,,,,,,,,,Data,Established (significant market presence),United States,New York,3,"5,001-10,000",1-10,Content Manager,,Investor,,,,,,Managing projects or programs,Marketing,,,,,,,,,,Strategy and planning,,,,Expert,Career growth opportunities,Challenge and innovation,,,,,,Learning and skills development,,,,,"Yes, in a different role",Investment Analyst,3,2,2,5,,,,education,Better foundational knowledge,,,,1,Continuous learning; Diligence; Marketing,,Unwillingness to consider transferable skills,1,1,4,4,2,3,"Salary, bonuses",Job stability,,,,Career growth opportunities,,,,,,,A firm that values my experiences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:03:35,,2024-10-04 20:12:39,4840b19a0a,
ocvqcviwujrnw2119eocvqcvi57b7brq,4,4,4,4,4,MATLAB optimisation 1; COMSOL 2;,,,,,,,,Product integration (electronics),,,,,,,Bachelors,,Mechanical Engineering,India,416602,150000,48,22,,,,,,,,,Indian,Male,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,1,4,1,360000,,,,,,,,,Na,0,0,0,,,Component/precursor production,,,,,Product integration (electronics),,,Equipment manufacturing,,,,Established (significant market presence),India,,6,251-500,1-10,Research assistant,Engineering and design,,,,,,,,,,,,,,,,,,,,Testing and validation,,Entry,Career growth opportunities,,,,,,,,,,,,No,,2,3,4,4,Learning on the job,,,,Better foundational knowledge,More hands-on skills,,,1,MATLAB 1; CAE 2;,,,,1,4,1,3,1,"Salary, bonuses",,,,,Career growth opportunities,,,,Company culture,Visa sponsorship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:01:32,,2024-10-04 20:15:36,347df7b9f6,
2hghbpc4n4u45h4cs8jajr2hghbpch37,4,4,4,4,3,software/programming   battery chemistry design    testing,,,,Cell production,,,,,Energy infrastructure,,,Software,,,Masters,,Mechanical Engineering,United States,48240,159000,45,64,White,,,,,,,,,Male,,Non-citizen (Other),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,3,4,159000,Bonuses (based on individual performance),Bonuses (based on company performance),,,,,,,,1,1,9,,,,,,"Product integration (vehicles, mobility)",,,,,,,,,Established (significant market presence),United States,Michigan,5,"100,000+",1-10,Operations Supervisor,,,,,,,Managing people,Managing projects or programs,,Manufacturing and production,,,,,Research and development,,,,Strategy and planning,,,,Senior,,,,Supportive team and environment,Competitive salary and benefits,Work-life balance,,Learning and skills development,Sustainability and impact,,,,"Yes, in a different role",Product development - body exterior,3,4,4,5,Learning on the job,,Peer mentors,,Better foundational knowledge,,,,0,planning skills    mathematical   people skills,product development - batteries,,0,0,4,5,4,4,"Salary, bonuses",Job stability,,,,,,,,Company culture,,,community involvement - make EVs accessible to all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:01:01,,2024-10-04 20:09:39,8a5e9b59d5,
jukp0y165v9r4xblczhj7jukp0y089c9,5,3,3,5,3,Leadership; Project Planning; Manufacturing Basics,,,Component/precursor production,,,,,,,,Equipment manufacturing,,,Technical Training,Diploma (high school),,Computer and Information Systems,United States,89701,90000,50,45,,"Hispanic, Latino, or Spanish origin",,,,,,,,Male,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 20:00:33,,2024-10-04 20:06:51,938f83cbdc,
khzlsrc7qjo97gs735oykhzlsrc7q732,5,5,5,5,5,,,,Component/precursor production,Cell production,,,,,Energy infrastructure,,,,,,Bachelors,,Finance and Accounting,Canada,,,,,,,,,,,,,,,,,,,"I'm working professionally (e.g., at a company, national lab)",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 19:59:54,,2024-10-04 20:02:31,6edacc893a,
j8b5yjhzz000f16mj8b5yj2fsiuv4khb,4,3,4,4,2,"Cell cycling experience, electrode fabrication experience, SEM",,,,,,"Product integration (vehicles, mobility)",,,,Recycling,,,,,Masters,,Materials Science and Engineering,United States,80401,65000,45,27,,,Black or African American,,,,,,,Female,,,,No,"I'm working professionally (e.g., at a company, national lab)",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 19:54:51,,2024-10-04 19:57:21,c82c572cd5,
6hgq1j4xmm055xd6hgq1vpadfsvwdw4l,4,4,4,4,4,Long term vision and planning skills. Product knowledge. People communication,,,,,,,,,Energy infrastructure,Recycling,,,,,Masters,,,United States,95035,200000,60,52,,,,Asian,,,,,,Male,,Citizen (foreign-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,2,3,2,,Bonuses (based on individual performance),,,,,,,,,0,0,1,,,Component/precursor production,,,,,,,,,,,,Established (significant market presence),United States,California,5,51-100,51-100,Sales Director,,,,,,,,,Marketing,,,,,,,,,,,,,,Director/VP,,Challenge and innovation,,,,,,,,,,,"Yes, in a similar role",,3,3,4,4,Learning on the job,,,,,,Better understanding of culture and norms,,0,"Communication, product knowledge, self-motivation.",Front line manager,Not many people with such knowledge.,1,1,5,5,5,5,"Salary, bonuses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 19:52:59,,2024-10-04 20:08:20,1138f495aa,
2h0okd4t1m1tzluw2h7fkwgxcax4wit6,5,5,5,4,4,failure analysis; techno-economic analysis; codes/standards,,,,,Module/pack production,"Product integration (vehicles, mobility)",,,,Recycling,,,,,Doctorate,,Materials Science and Engineering,United States,55044,120000,40,34,White,,,,,,,,,Male,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,4,3,4,121000,,,,,,,,,,1,0,2,,,,,,,,,,,,,Consulting,,Established (significant market presence),United States,Minnesota,0,51-100,11-20,Engineering Consultant,Engineering and design,,,Facilities,,,Managing people,Managing projects or programs,,,,,,,Research and development,,,,Strategy and planning,,Testing and validation,,Senior,,,,,Competitive salary and benefits,Work-life balance,,Learning and skills development,Sustainability and impact,Hybrid/remote work,Desirable work location,,"Yes, in a similar role",,3,3,4,5,Learning on the job,,Peer mentors,,,More hands-on skills,Better understanding of culture and norms,,0,communication; depth of knowledge; consulting experience,senior and expert positions,competition from higher paying companies; physical location constraints,1,0,5,5,5,4,"Salary, bonuses",Job stability,,Vacation time,Perks,Career growth opportunities,Parental leave,Work location flexibility,Total hours worked,Company culture,,,geography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 19:49:33,,2024-10-04 20:02:18,50b30e8530,
giddlkws36i6ngkwgiddlkuhuqf882lj,5,5,2,5,5,"Data analysis, statistics, communication",,,,,,,,,Energy infrastructure,Recycling,,,,,Doctorate,,Nanotechnology Engineering,Canada,B3K0G1,30000,50,26,White,,,,,,,,,Female,,Citizen (native-born),,No,"I'm in school or in training (e.g., a student or postdoc)",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,Battery R&D Engineer,,,Component/precursor production,Cell production,Module/pack production,,Product integration (stationary storage),,Energy infrastructure,,,,Consulting,,Career growth opportunities,,Autonomy and independence,Supportive team and environment,Competitive salary and benefits,Work-life balance,,,,,,,110000,5+,,,,,,,,,,,,,,,Engineering and design,,,,,,,,,,,,,,Research and development,,,,,,,,"Chemistry knowledge, battery physics fundamentals, data analysis","Quality control, statistics,",,35,60,completed,2024-10-04 19:47:31,,2024-10-04 19:53:27,e42f2e9449,
rfbvrcnw8t8qoterfbv4h17tvloszod4,3,3,3,2,2,Design process test,,,,,,,Product integration (stationary storage),Product integration (electronics),,,Equipment manufacturing,,,,Masters,,,Morocco,11000,35000,20,44,White,,,,,Middle Eastern or North African,,,,Male,,Citizen (native-born),,,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,3,2,2,40000,Bonuses (based on individual performance),,,,,,,,,1,,3,,,,,,"Product integration (vehicles, mobility)",,Product integration (electronics),,,,,,,Scale-up (rapid growth),Morocco,,,"25,001-50,000",,Manager Consultant,Engineering and design,,,,,,Managing people,Managing projects or programs,,,New product introduction (NPI),Product design,,,Research and development,,,,,,Testing and validation,,Expert,,,,,,,,,,,,,"Yes, in a different role",,2,2,1,3,Learning on the job,,,,Better foundational knowledge,,,,1,Communication,Manager départemental,Entreprise projects,2,1,,,,,,Job stability,,,,Career growth opportunities,,Work location flexibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 19:47:04,,2024-10-04 19:56:37,f84fb9eafa,
tgar7quba42s8ode553tgarifisq8woe,3,2,3,4,3,Communications; integration instead of verticality,,,,,,"Product integration (vehicles, mobility)",Product integration (stationary storage),,Energy infrastructure,,,,,,Masters,,Management and Business Administration,Italy,,95000,45,33,White,,,,,,,,,Male,,Citizen (native-born),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,2,2,2,95000,,Bonuses (based on company performance),,"Equity (stock, options, etc.)",,,,,,0,0,1,,,,,,,,,,,,Software,,,Startup (early growth),United States,Massachusetts,0,51-100,1-10,Director,,,,,,,,,Marketing,,,,,,,,,,,,,,Director/VP,,,,,,,,,Sustainability and impact,Hybrid/remote work,,,"Yes, in a similar role",,4,4,4,3,Learning on the job,,,,Better foundational knowledge,,Better understanding of culture and norms,,0,Collaboration; multi-potential; influence capabilities,Product Management; Sales; Developers:,Boring field,3,1,3,2,2,2,"Salary, bonuses",Job stability,,,,Career growth opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 19:46:24,,2024-10-04 19:55:12,8f674adaf2,
vccnly1n7it628snxvccnltd51ull0oq,4,5,5,5,5,Creativity; problem solving; eye for detail,,Refining,,Cell production,,,,,,,,,,Cell Development,Masters,,Chemical Engineering,United States,01803,90000,42,26,,,,Asian,,,,,,Male,,Non-citizen (F1/M1/OPT holder),,No,"I'm working professionally (e.g., at a company, national lab)",,1,,,,,2,5,2,90000,,,,"Equity (stock, options, etc.)",,,Health and wellness stipends,,,0,0,1,,,Component/precursor production,Cell production,,,,,,,,,,,Startup (early growth),United States,Massachusetts,5,101-250,1-10,Electrolyte Scientist,,,,,,,,,,,,,,,Research and development,,,,,,,,Senior,Career growth opportunities,Challenge and innovation,,,,,,,,,Desirable work location,,"Yes, in a similar role",,2,3,4,5,,,,No training,Better foundational knowledge,,Better understanding of culture and norms,,1,Creativeness; Eagerness to take on new projects,"Directors, Managers",,2,0,4,4,4,5,"Salary, bonuses",,Equity,,,,,,,,Visa sponsorship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2024-10-04 19:45:13,,2024-10-04 19:53:14,1931d428f7,
